host_id,host_listings_total_count,host_listings_entire_homes_count,host_listings_private_rooms_count,host_listings_shared_rooms_count
485351059,1,1,0,0
135280219,1,1,0,0
70089665,1,1,0,0
549004366,1,1,0,0
37476034,2,2,0,0
507990812,1,1,0,0
543729693,11,0,11,0
347008743,1,1,0,0
284499859,9,9,0,0
57028640,4,4,0,0
432386568,7,0,7,0
550438099,1,0,1,0
550756025,1,1,0,0
163251048,25,25,0,0
7395893,1,1,0,0
544725494,8,0,8,0
138605119,3,0,3,0
329334017,1,1,0,0
551267796,1,1,0,0
5872703,1,0,1,0
7165887,1,1,0,0
13389647,1,1,0,0
44538751,1,0,1,0
6582626,1,1,0,0
8324375,1,1,0,0
551998570,1,1,0,0
52758337,1,1,0,0
552559799,2,2,0,0
63703933,1,1,0,0
371554031,1,1,0,0
9282946,1,1,0,0
553339585,2,0,2,0
550446014,1,0,1,0
155624532,1,1,0,0
81285794,1,1,0,0
22534141,1,1,0,0
54486478,1,1,0,0
553841392,2,0,2,0
554015418,3,3,0,0
554268132,1,1,0,0
62471797,1,1,0,0
184627696,4,4,0,0
2652894,1,1,0,0
543102713,1,1,0,0
12899183,1,1,0,0
49581075,1,1,0,0
33684429,1,1,0,0
35814213,1,1,0,0
28026760,1,1,0,0
555786408,3,3,0,0
555848524,3,3,0,0
59648888,2,2,0,0
373859199,2,2,0,0
59523050,1,1,0,0
87756717,1,0,1,0
50830738,1,1,0,0
154392688,1,1,0,0
552051180,1,1,0,0
546355743,1,0,1,0
20360676,1,1,0,0
423406035,1,1,0,0
80031368,1,1,0,0
549465428,2,0,2,0
77947842,1,1,0,0
14453025,1,1,0,0
558412805,7,7,0,0
558970302,1,1,0,0
547335339,9,0,9,0
556525715,1,1,0,0
559727671,1,1,0,0
559656740,4,0,4,0
559650716,2,0,2,0
559850907,2,2,0,0
301871335,1,1,0,0
559443150,10,0,10,0
4949915,1,1,0,0
2407869,2,2,0,0
217945744,2,0,2,0
560413472,1,1,0,0
541226612,1,1,0,0
560686300,1,1,0,0
5217750,1,1,0,0
560792177,1,1,0,0
27963198,1,1,0,0
1973706,1,1,0,0
263894576,1,1,0,0
109172262,1,0,1,0
561255726,4,2,2,0
457791905,1,1,0,0
3571997,1,1,0,0
516585192,2,0,2,0
153179677,1,1,0,0
14754090,1,0,1,0
559666660,1,0,1,0
542313975,1,1,0,0
441249491,4,4,0,0
562080381,1,1,0,0
561894308,36,36,0,0
2875141,1,1,0,0
562453024,1,1,0,0
353152177,3,3,0,0
8449103,1,1,0,0
57948655,1,1,0,0
125043706,1,1,0,0
297004882,1,1,0,0
557154823,1,1,0,0
562967413,1,1,0,0
198935288,2,2,0,0
106719223,1,1,0,0
563391866,1,1,0,0
549606147,1,0,1,0
25936773,1,1,0,0
11614964,1,1,0,0
14758582,4,4,0,0
11787949,1,1,0,0
564597022,2,2,0,0
564670344,2,2,0,0
564492535,3,0,3,0
178222552,2,1,1,0
142911840,1,1,0,0
329665561,1,1,0,0
92637229,1,1,0,0
565197855,1,1,0,0
51314517,1,1,0,0
26638021,1,1,0,0
176947645,1,1,0,0
96997786,1,1,0,0
500969881,1,0,1,0
565942169,3,3,0,0
54680165,1,1,0,0
62498367,3,3,0,0
566376614,1,1,0,0
72789348,1,1,0,0
566621542,9,9,0,0
188967629,1,1,0,0
56637010,1,1,0,0
566959000,2,2,0,0
5733999,1,1,0,0
566998508,1,1,0,0
567141908,1,1,0,0
11980555,4,4,0,0
567447393,2,2,0,0
70561631,1,1,0,0
567825242,1,1,0,0
4057752,1,0,1,0
567907131,1,0,1,0
567236239,5,0,5,0
3404490,1,1,0,0
36854312,1,1,0,0
58096313,1,1,0,0
566705655,6,0,6,0
568263182,1,0,1,0
592191035,1,1,0,0
202111589,1,1,0,0
11740156,3,3,0,0
270620621,1,1,0,0
263502162,13,13,0,0
1572589,1,1,0,0
23570359,1,1,0,0
112326047,1,1,0,0
80099914,3,3,0,0
569132961,1,1,0,0
6370470,1,1,0,0
469736479,2,2,0,0
58494674,2,1,1,0
310255212,1,1,0,0
51325093,1,1,0,0
121342487,3,3,0,0
570116032,1,1,0,0
17553676,1,1,0,0
31859735,1,0,1,0
6767145,2,2,0,0
548737800,2,2,0,0
568453703,1,1,0,0
570392939,3,1,2,0
570418673,1,1,0,0
181851,1,1,0,0
571240527,5,0,5,0
133310626,1,1,0,0
17495733,3,0,3,0
152807746,1,1,0,0
501999919,14,0,2,0
26252847,1,1,0,0
571068218,3,1,2,0
7898165,1,1,0,0
569200484,1,1,0,0
572458665,1,1,0,0
572662708,1,0,1,0
118649456,1,1,0,0
563970610,1,0,1,0
573190553,6,6,0,0
19136196,1,0,1,0
62165426,1,1,0,0
88138189,1,1,0,0
527501572,1,0,1,0
25457900,3,0,3,0
22024017,1,0,1,0
143967359,1,1,0,0
446820235,67,67,0,0
573888867,3,3,0,0
239757898,3,1,2,0
57558523,1,1,0,0
573863433,1,1,0,0
6998306,1,1,0,0
138329,1,1,0,0
543871487,1,1,0,0
366830096,1,1,0,0
32378753,1,1,0,0
175353105,1,1,0,0
104720875,3,3,0,0
102925305,1,1,0,0
110078257,1,1,0,0
574949369,3,3,0,0
12763324,1,1,0,0
575190650,1,1,0,0
4844275,2,2,0,0
575378868,1,0,1,0
575395424,4,4,0,0
160366567,1,1,0,0
417902264,1,0,1,0
387747008,1,0,1,0
107201497,1,1,0,0
576174926,2,2,0,0
34924327,1,1,0,0
118490211,1,1,0,0
62517745,1,1,0,0
52322609,1,0,1,0
270555148,1,1,0,0
444405936,1,1,0,0
418039710,1,1,0,0
16673419,1,1,0,0
205263350,1,1,0,0
151349087,1,1,0,0
130133402,1,1,0,0
19069532,1,1,0,0
86610420,1,1,0,0
577617834,1,1,0,0
37675241,1,1,0,0
121169203,1,1,0,0
577906281,1,1,0,0
362001825,3,3,0,0
10256614,1,1,0,0
23621131,1,1,0,0
29896565,1,1,0,0
150447857,1,1,0,0
372708759,1,1,0,0
197354490,2,2,0,0
70488101,1,1,0,0
529814879,1,1,0,0
15268160,1,1,0,0
308537144,2,2,0,0
9004901,1,1,0,0
13074947,1,1,0,0
56788734,1,1,0,0
50867133,1,1,0,0
39801783,1,1,0,0
2052044,1,1,0,0
576181482,1,1,0,0
568234456,3,3,0,0
29962762,1,1,0,0
9774160,1,1,0,0
156710427,1,1,0,0
54276042,1,1,0,0
390333061,1,1,0,0
353581556,1,1,0,0
581817304,1,1,0,0
302931833,1,1,0,0
240619483,4,4,0,0
65707823,1,1,0,0
460712024,1,1,0,0
154873968,1,1,0,0
126325369,1,1,0,0
532274855,1,1,0,0
373135938,1,1,0,0
563741513,3,3,0,0
583839206,1,1,0,0
12264739,1,1,0,0
583891577,1,1,0,0
36977557,1,1,0,0
582948173,3,0,3,0
195240711,1,1,0,0
45551590,1,1,0,0
584860106,1,1,0,0
450710844,1,1,0,0
37441944,1,1,0,0
5474300,1,1,0,0
22926634,2,2,0,0
70176571,1,1,0,0
392585544,1,1,0,0
544021412,3,3,0,0
28315302,1,1,0,0
651268927,1,1,0,0
2807629,1,1,0,0
27290317,9,9,0,0
585953130,1,1,0,0
40702658,1,1,0,0
586250394,1,1,0,0
586257271,1,1,0,0
176281808,1,1,0,0
81162230,1,1,0,0
479505039,1,1,0,0
382692799,1,0,1,0
246254845,1,1,0,0
253436565,1,1,0,0
2356419,1,1,0,0
587173088,8,8,0,0
13583719,1,1,0,0
87407920,1,1,0,0
481170999,1,1,0,0
47778580,1,1,0,0
566545597,1,1,0,0
45010980,1,1,0,0
468975953,2,0,2,0
6880288,18,0,18,0
23535589,1,1,0,0
588854619,2,2,0,0
384160514,4,4,0,0
39874399,1,1,0,0
4057842,1,1,0,0
136307851,1,1,0,0
79295716,1,1,0,0
87067507,1,1,0,0
168725305,1,1,0,0
35729876,3,3,0,0
576166539,2,2,0,0
242568725,2,2,0,0
555251750,2,0,2,0
591526039,1,1,0,0
591683595,1,1,0,0
247536401,1,1,0,0
106743857,1,1,0,0
591942339,1,1,0,0
43708582,1,1,0,0
592159366,1,1,0,0
517254194,1,1,0,0
585909707,1,1,0,0
51694754,1,0,1,0
56172,1,1,0,0
151091906,1,1,0,0
74982956,1,1,0,0
593160326,1,1,0,0
44878116,1,1,0,0
213787385,1,0,1,0
333168123,1,1,0,0
593822570,1,0,1,0
48413393,1,1,0,0
157089151,1,1,0,0
594198422,1,1,0,0
18517241,1,1,0,0
419860823,2,2,0,0
417507596,1,1,0,0
153047783,1,1,0,0
35210423,1,1,0,0
441980889,1,1,0,0
594558994,1,1,0,0
594593935,1,0,1,0
490956451,5,5,0,0
30043820,1,1,0,0
591546230,1,1,0,0
2902940,1,1,0,0
53773923,1,1,0,0
595237526,2,0,2,0
26386547,1,1,0,0
28627944,1,1,0,0
78078320,1,0,1,0
490436482,2,2,0,0
509913601,1,1,0,0
595068459,1,1,0,0
4143147,1,1,0,0
596217463,1,1,0,0
596225802,1,1,0,0
350729797,1,1,0,0
175770941,1,1,0,0
536983570,1,0,1,0
596384677,3,3,0,0
546692850,1,1,0,0
596436205,1,1,0,0
596455233,15,15,0,0
596506403,1,1,0,0
255864238,2,2,0,0
75313993,1,1,0,0
70986961,1,1,0,0
111767408,1,1,0,0
7279350,2,2,0,0
1691598,1,1,0,0
28313806,1,1,0,0
395463190,1,0,1,0
32422226,2,0,2,0
62807689,1,1,0,0
456002922,1,1,0,0
227144121,1,1,0,0
164462282,1,1,0,0
134763935,2,2,0,0
462993563,1,1,0,0
233868033,1,1,0,0
387832758,1,1,0,0
480237365,8,8,0,0
598655815,1,1,0,0
28964991,1,1,0,0
598801515,1,0,1,0
66076444,1,1,0,0
577812831,5,5,0,0
55115548,1,1,0,0
32023924,1,1,0,0
598031189,3,0,3,0
73833123,3,1,2,0
99592151,3,3,0,0
33761366,1,1,0,0
438648845,1,1,0,0
560836476,3,3,0,0
197718757,1,1,0,0
140906931,1,1,0,0
22372428,1,0,1,0
564976784,1,1,0,0
434441799,1,1,0,0
301543676,5,5,0,0
276319339,1,0,1,0
37836808,1,1,0,0
651104188,1,1,0,0
48532503,1,1,0,0
651501324,1,1,0,0
24949932,1,1,0,0
456557270,1,1,0,0
651817616,1,1,0,0
543273592,4,4,0,0
365382437,1,1,0,0
150011031,3,0,3,0
58935808,1,1,0,0
652237194,1,1,0,0
81283846,1,1,0,0
18468673,1,1,0,0
652746832,3,3,0,0
183572807,1,1,0,0
35218366,1,1,0,0
575656858,2,2,0,0
507178155,1,1,0,0
653203708,1,1,0,0
9540785,1,1,0,0
653458771,1,1,0,0
1226352,1,1,0,0
65380296,1,1,0,0
59386611,1,1,0,0
653169551,1,1,0,0
175682262,1,1,0,0
251822020,2,2,0,0
14693432,1,0,1,0
449979002,1,1,0,0
654320903,1,1,0,0
8319007,1,1,0,0
654348528,1,1,0,0
61841821,1,1,0,0
654034368,1,0,1,0
654929763,2,2,0,0
1165593,1,1,0,0
594596539,3,0,2,0
655194533,1,1,0,0
655497890,1,1,0,0
11793019,1,1,0,0
655603994,1,1,0,0
78507546,1,1,0,0
48911178,1,1,0,0
464991208,1,0,1,0
656111718,1,1,0,0
656314374,1,1,0,0
137577479,28,28,0,0
2502277,2,2,0,0
415215,1,1,0,0
20484259,1,1,0,0
523141948,1,1,0,0
49987473,1,1,0,0
534586882,1,1,0,0
657521565,1,1,0,0
657510834,1,1,0,0
657528417,1,1,0,0
657562815,2,2,0,0
371805606,1,1,0,0
9531077,1,1,0,0
103890759,1,1,0,0
24530376,1,1,0,0
59232750,1,1,0,0
52256825,1,1,0,0
31613457,1,1,0,0
657508326,1,1,0,0
26999861,1,1,0,0
1683577,1,1,0,0
171306675,1,0,1,0
658430371,2,2,0,0
218754864,2,2,0,0
5041323,1,1,0,0
435326959,1,1,0,0
659073516,1,1,0,0
26112253,1,1,0,0
17343178,1,1,0,0
599087273,1,1,0,0
23388187,1,1,0,0
28980569,1,1,0,0
9719585,2,2,0,0
659747501,5,5,0,0
366262322,1,0,1,0
659755609,1,1,0,0
659071457,1,1,0,0
660022131,6,6,0,0
9488965,1,1,0,0
6136601,1,1,0,0
651316978,1,1,0,0
191174730,1,1,0,0
32010186,1,1,0,0
20587708,1,1,0,0
16399599,1,1,0,0
7382157,1,1,0,0
421444935,1,1,0,0
660761616,1,1,0,0
16948983,1,1,0,0
74063766,1,1,0,0
661003940,1,1,0,0
76625968,1,1,0,0
13142494,1,1,0,0
248202,1,0,1,0
659447972,1,1,0,0
143301577,1,1,0,0
237249731,1,1,0,0
500166154,1,1,0,0
134688325,1,1,0,0
33508664,1,1,0,0
77404268,2,2,0,0
123878881,1,1,0,0
662307251,1,0,1,0
32904689,1,1,0,0
662327427,1,1,0,0
10697399,1,1,0,0
662403355,2,2,0,0
77813745,1,1,0,0
178318768,3,1,2,0
107371413,1,1,0,0
281145322,4,0,4,0
1884621,1,1,0,0
277231075,3,1,2,0
663070596,1,1,0,0
8429536,1,1,0,0
81234061,3,1,2,0
663323570,1,1,0,0
281579853,1,1,0,0
120687460,1,1,0,0
11362137,1,1,0,0
451960338,1,1,0,0
9419866,1,1,0,0
295248195,1,1,0,0
663846557,1,1,0,0
20777657,1,1,0,0
663898293,1,1,0,0
279022025,1,1,0,0
662880832,1,1,0,0
239409630,3,0,3,0
664281112,1,1,0,0
23953239,1,0,1,0
17598715,1,1,0,0
664591341,5,5,0,0
664598738,1,1,0,0
9652490,1,1,0,0
12571117,1,1,0,0
134967768,5,1,4,0
2364858,1,0,1,0
181529192,1,1,0,0
121679088,1,1,0,0
11521603,1,1,0,0
118230287,1,0,1,0
178247685,1,1,0,0
405828112,1,1,0,0
47919955,1,1,0,0
69887062,1,1,0,0
70206141,1,1,0,0
537870166,1,0,1,0
3033203,1,1,0,0
22745827,1,0,1,0
653339769,1,1,0,0
184823334,1,1,0,0
30967351,1,1,0,0
666124727,1,1,0,0
25510545,1,1,0,0
25854143,2,2,0,0
508301041,2,0,2,0
8523225,1,0,1,0
133095454,2,2,0,0
1268864,3,0,3,0
362581983,3,3,0,0
148995144,1,1,0,0
667284866,2,2,0,0
351390663,1,1,0,0
24969254,1,1,0,0
667616493,2,2,0,0
666976838,1,1,0,0
593423126,1,1,0,0
665729090,14,0,14,0
586502514,1,1,0,0
656367400,3,0,3,0
663113954,1,1,0,0
50399382,1,1,0,0
391685661,1,1,0,0
668308063,1,1,0,0
8479575,1,1,0,0
668439650,1,1,0,0
668456734,1,1,0,0
668408616,6,6,0,0
75984449,1,1,0,0
16664819,1,1,0,0
218981938,2,2,0,0
661729331,1,0,1,0
668958512,2,0,2,0
42280804,1,1,0,0
108704694,2,0,2,0
550907141,1,1,0,0
430386,1,1,0,0
2050880,1,1,0,0
669757250,2,0,2,0
35866768,1,1,0,0
155217826,1,1,0,0
580956193,1,1,0,0
669940320,1,1,0,0
902113,1,1,0,0
2000481,1,1,0,0
6322335,1,1,0,0
12468412,1,0,1,0
12573880,1,1,0,0
28758446,1,1,0,0
78084207,1,1,0,0
671199484,1,1,0,0
60980614,1,1,0,0
53343762,1,1,0,0
387845145,1,1,0,0
3404434,1,1,0,0
255785836,1,0,1,0
671981960,1,1,0,0
179042074,1,1,0,0
162383923,1,1,0,0
16460470,1,1,0,0
30245235,2,2,0,0
671972304,3,3,0,0
25859014,6,6,0,0
110665269,1,1,0,0
433587286,1,1,0,0
673026157,1,1,0,0
56751198,1,1,0,0
23789531,1,1,0,0
6165905,1,1,0,0
39892986,1,1,0,0
673165228,1,1,0,0
673343273,1,1,0,0
673438969,1,1,0,0
36796361,1,0,1,0
673574929,2,0,2,0
574576177,1,1,0,0
38826760,1,0,1,0
674520762,4,4,0,0
674595779,1,1,0,0
674767873,1,1,0,0
674794167,5,0,5,0
674803505,3,3,0,0
675499321,5,0,5,0
675772021,1,1,0,0
84109666,1,1,0,0
8327629,1,0,1,0
7987012,1,1,0,0
676390753,1,1,0,0
216248834,1,1,0,0
5111665,2,2,0,0
1568403,1,1,0,0
668257309,1,1,0,0
677183458,4,0,4,0
491157307,1,1,0,0
97149836,2,2,0,0
257851333,1,1,0,0
208075014,2,1,1,0
18515584,3,0,3,0
418154192,1,1,0,0
556305888,1,0,1,0
618692,1,1,0,0
9093849,1,1,0,0
585049981,1,1,0,0
678605801,5,5,0,0
443121605,1,1,0,0
109690042,1,1,0,0
462977231,1,1,0,0
46899813,1,1,0,0
114482385,1,1,0,0
437500257,1,1,0,0
672066977,2,0,2,0
1369787,1,1,0,0
679549981,3,3,0,0
679621149,1,1,0,0
579994477,1,1,0,0
150452542,1,1,0,0
567428908,1,0,1,0
662057046,1,1,0,0
675887851,1,1,0,0
10306037,1,1,0,0
374927249,1,1,0,0
680418822,1,1,0,0
211443310,1,1,0,0
12583393,1,1,0,0
681391481,1,1,0,0
440824728,1,1,0,0
29586376,1,1,0,0
681380211,1,1,0,0
259017357,4,4,0,0
249676530,1,1,0,0
672927684,1,1,0,0
46794484,1,1,0,0
583479605,1,1,0,0
21821409,1,1,0,0
